row_id,cgid,label,description
1034,15034,md,attending
1035,15035,res,resident/fellow/pa/np
1036,15036,rehab,rehabilitation
1037,15037,rehab,rehabilitation
1038,15038,rns,rn
1039,15039,rn,rn
1040,15040,uc,pct/na
1041,15041,rehab,rehabilitation
1042,15042,ro,read only
1043,15043,res,resident/fellow/pa/np
1044,15044,res,resident/fellow/pa/np
1045,15045,md,read only
1046,15046,rn,rn
1047,15047,rn,rn
1048,15048,rn,
1049,15049,np,
1050,15050,md,
1051,15051,ro,read only
1052,15052,md,resident/fellow/pa/np
1053,15053,rn,rn
1054,15054,ro,read only
1055,15055,rn,rn
1056,15056,np,
1057,15057,ro,read only
1058,15058,mds,resident/fellow/pa/np
1059,15059,mds,resident/fellow/pa/np
1060,15060,md,
1061,15061,rrt,
1062,15062,rn,rn
1063,15063,ro,read only
1064,15064,rn,
1065,15065,rn,rn
1066,15066,md,
1067,15067,rn,
1068,15068,rn,
1069,15069,studen,
1070,15070,rn,rn
1071,15071,admin,administrator
1072,15072,rn,rn
1073,15073,md,
1074,15074,sw,social worker
1075,15075,rn,rn
1076,15076,ro,read only
1077,15077,ro,read only
1078,15078,res,resident/fellow/pa/np
1079,15079,md,attending
1080,15080,studen,
1081,15081,rehab,rehabilitation
1082,15082,ro,read only
1083,15083,rn,rn
1084,15084,cm,case manager
1085,15085,md,attending
1086,15086,res,resident/fellow/pa/np
1087,15087,ro,read only
1088,15088,res,resident/fellow/pa/np
1089,15089,rn,rn
1090,15090,ms,
1091,15091,res,resident/fellow/pa/np
1092,15092,res,resident/fellow/pa/np
1093,15093,res,resident/fellow/pa/np
1094,15094,md,
1095,15095,ro,read only
1096,15096,md,
1097,15097,res,resident/fellow/pa/np
1098,15098,ro,read only
1099,15099,ro,read only
1100,15100,rn,
1101,15101,md,
1102,15102,cowker,pct/na
1103,15103,med st,resident/fellow/pa/np
1104,15104,rn,
1105,15105,co-wkr,
1106,15106,md,resident/fellow/pa/np
1107,15107,ro,read only
1108,15108,sw,social worker
1109,15109,md,
1110,15110,md,
1111,15111,md,attending
1112,15112,ro,read only
1113,15113,pct,pct/na
1114,15114,ro,read only
1115,15115,coopst,
1116,15116,mds,resident/fellow/pa/np
1117,15117,md,
1118,15118,res,resident/fellow/pa/np
1119,15119,res,resident/fellow/pa/np
1120,15120,md,resident/fellow/pa/np
1121,15121,res,resident/fellow/pa/np
1122,15122,rt,respiratory
1123,15123,res,resident/fellow/pa/np
1124,15124,res,resident/fellow/pa/np
1125,15125,res,resident/fellow/pa/np
1126,15126,sw,social worker
1127,15127,res,resident/fellow/pa/np
1128,15128,res,resident/fellow/pa/np
1129,15129,res,resident/fellow/pa/np
1130,15130,rehab,rehabilitation
1131,15131,cm,case manager
1132,15132,cm,case manager
1133,15133,pct,read only
1134,15134,res,resident/fellow/pa/np
1135,15135,res,resident/fellow/pa/np
1136,15136,res,resident/fellow/pa/np
1137,15137,res,resident/fellow/pa/np
1138,15138,res,resident/fellow/pa/np
1139,15139,res,resident/fellow/pa/np
1140,15140,rehab,rehabilitation
1141,15141,res,resident/fellow/pa/np
1142,15142,res,resident/fellow/pa/np
1143,15143,mds,read only
1144,15144,res,resident/fellow/pa/np
1145,15145,rph,pharmacist
1146,15146,res,resident/fellow/pa/np
1147,15147,ms,
1148,15148,ro,read only
1149,15149,mds,resident/fellow/pa/np
1150,15150,rn,
1151,15151,md,
1152,15152,res,resident/fellow/pa/np
1153,15153,rph,
1154,15154,ro,read only
1155,15155,md,
1156,15156,rn,
1157,15157,rn,
1158,15158,md,
1159,15159,ro,read only
1160,15160,ro,read only
1161,15161,rn,
1162,15162,rrt,
1163,15163,uco,
1164,15164,rn,read only
1165,15165,mds,resident/fellow/pa/np
1166,15166,res,resident/fellow/pa/np
1167,15167,md,
1168,15168,ro,read only
1169,15169,ms,
1170,15170,md,
1171,15171,res,resident/fellow/pa/np
1172,15172,res,resident/fellow/pa/np
1173,15173,rd,dietitian
1174,15174,res,resident/fellow/pa/np
1175,15175,md,
1176,15176,rph,pharmacist
1177,15177,pct,pct/na
1243,15178,res,resident/fellow/pa/np
1244,15179,rph,pharmacist
1245,15180,ro,read only
1246,15181,res,resident/fellow/pa/np
1247,15182,res,resident/fellow/pa/np
1248,15183,res,resident/fellow/pa/np
1249,15184,rph,pharmacist
1250,15185,res,resident/fellow/pa/np
1251,15186,res,resident/fellow/pa/np
1252,15187,res,resident/fellow/pa/np
1253,15188,rph,
1254,15189,rn,
1255,15190,rph,
1256,15191,rrt,
1257,15192,md,
1258,15193,rehab,rehabilitation
1259,15194,msiv,
1260,15195,ro,read only
1261,15196,ro,read only
1262,15197,ra,research assistant
1263,15198,di,
1264,15199,ms,
1265,15200,pharmd,pharmacist
1266,15201,md,
1267,15202,md,
1268,15203,srt,respiratory
1269,15204,di,dietitian
1270,15205,ro,read only
1271,15206,mds,
1272,15207,np,read only
1273,15208,ro,read only
1274,15209,ro,read only
1275,15210,ro,read only
1276,15211,ro,read only
1277,15212,rn,rn
1278,15213,ro,read only
1279,15214,ro,read only
1280,15215,md,
1281,15216,rn,rn
1282,15217,rn,rn
1283,15218,rn,rn
1284,15219,ro,read only
1285,15220,mds,
1286,15221,ro,read only
1287,15222,rn,rn
1288,15223,rs,read only
1289,15224,rn,
1290,15225,rn,rn
1291,15226,rn,read only
1292,15227,mds,
1293,15228,ro,read only
1294,15229,rn,
1295,15230,ro,read only
1296,15231,srt,
1297,15232,ro,read only
1298,15233,ro,read only
1299,15234,md,resident/fellow/pa/np
1300,15235,mds,resident/fellow/pa/np
1301,15236,rph,
1302,15237,mds,resident/fellow/pa/np
1303,15238,ro,read only
1304,15239,rd,dietitian
1305,15240,ro,read only
1306,15241,rn,
1307,15242,rn,
1308,15243,ro,read only
1309,15244,rn,
1310,15245,ro,read only
1311,15246,ms,
1312,15247,ro,read only
1313,15248,mds,
1314,15249,ro,read only
1315,15250,res,
1316,15251,md,attending
1317,15252,md,attending
1318,15253,md,
1319,15254,med st,
1320,15255,rn,
1321,15256,ua,
1322,15257,md,
1323,15258,md,
1324,15259,md,
1325,15260,md,
1326,15261,md,
1327,15262,rn,
1328,15263,md,
1329,15264,md,
1330,15265,md,
1331,15266,rph,pharmacist
1332,15267,md,
1333,15268,nurse,uco
1334,15269,md,
1335,15270,md,
1336,15271,ro,read only
1337,15272,ro,read only
1338,15273,ro,read only
1339,15274,md,
1340,15275,rrt,
1341,15276,md,
1342,15277,rph,
1343,15278,rt,
1344,15279,ro,read only
1345,15280,rn,
1346,15281,rph,
1347,15282,md,
1348,15283,rn,
1349,15284,md,
1350,15285,rn,rn
1351,15286,rn,rn
1352,15287,ro,read only
1353,15288,rehab,rehabilitation
1354,15289,ro,read only
1355,15290,res,resident/fellow/pa/np
1356,15291,ro,read only
1357,15292,uco,uco
1358,15293,md,
1359,15294,md,
1360,15295,res,resident/fellow/pa/np
1361,15296,md,
1362,15297,md,
1363,15298,ro,read only
1364,15299,ua,
1365,15300,rn,
1366,15301,rn,
1367,15302,ro,read only
1368,15303,ro,read only
1369,15304,ro,read only
1370,15305,md,
1371,15306,md,
1372,15307,mds,
1373,15308,rn,rn
1374,15309,res,resident/fellow/pa/np
1375,15310,ro,read only
1376,15311,ro,read only
1377,15312,rn,
1378,15313,ro,read only
1379,15314,rn,
1380,15315,ro,read only
1381,15316,ro,read only
1382,15317,rn,
1383,15318,"rd,ldn",dietitian
1384,15319,ro,read only
1385,15320,rn,
1386,15321,md,
1387,15322,ro,read only
1388,15323,rn,rn
1389,15324,res,resident/fellow/pa/np
1390,15325,ro,read only
1391,15326,mds,resident/fellow/pa/np
1392,15327,md,resident/fellow/pa/np
1393,15328,md,
1394,15329,ro,read only
1397,15332,sw,social worker
1398,15333,rrt,
1399,15334,pct,pct/na
1400,15335,rn,rn
1401,15336,res,resident/fellow/pa/np
1402,15337,admin,administrator
1403,15338,md,
1404,15339,md,attending
1405,15340,res,resident/fellow/pa/np
1406,15341,res,resident/fellow/pa/np
1407,15342,res,resident/fellow/pa/np
1408,15343,rehab,rehabilitation
1409,15344,res,resident/fellow/pa/np
1410,15345,res,resident/fellow/pa/np
1411,15346,res,resident/fellow/pa/np
1412,15347,md,
1413,15348,md,
1414,15349,res,resident/fellow/pa/np
1415,15350,3874,resident/fellow/pa/np
1416,15351,rn,rn
1417,15352,rn,rn
1418,15353,ro,read only
1419,15354,pca,
1420,15355,rn,rn
1421,15356,rnc,
1422,15357,pa,
1423,15358,ro,read only
1424,15359,ro,read only
1425,15360,sw,social worker
1426,15361,ro,read only
1427,15362,ro,read only
1428,15363,res,resident/fellow/pa/np
1429,15364,pc,pastoral care
1430,15365,ro,read only
1431,15366,res,resident/fellow/pa/np
1432,15367,md,attending
1433,15368,res,resident/fellow/pa/np
1434,15369,rn,rn
1435,15370,ccrn,
1436,15371,md,resident/fellow/pa/np
1437,15372,rn,rn
1438,15373,sw,social worker
1439,15374,ro,read only
1440,15375,rph,pharmacist
1441,15376,sw,social worker
1442,15377,res,resident/fellow/pa/np
1443,15378,res,resident/fellow/pa/np
1444,15379,cm,case manager
1445,15380,res,resident/fellow/pa/np
1446,15381,res,resident/fellow/pa/np
1447,15382,admin,administrator
1448,15383,pct,pct/na
1449,15384,res,resident/fellow/pa/np
1450,15385,md,resident/fellow/pa/np
1451,15386,rehab,rehabilitation
1452,15387,admin,administrator
1453,15388,md,
1454,15389,md,read only
1455,15390,md,
1456,15391,ro,read only
1457,15392,rn,
1458,15393,rn,
1459,15394,rt,respiratory
1460,15395,res,resident/fellow/pa/np
1461,15396,md,
1462,15397,res,resident/fellow/pa/np
1463,15398,res,resident/fellow/pa/np
1464,15399,rehab,rehabilitation
1465,15400,rehab,rehabilitation
1466,15401,ro,read only
1467,15402,rn,
1468,15403,ms,
1469,15404,ro,read only
1470,15405,rn,rn
1471,15406,pct,pct/na
1472,15407,rn,rn
1473,15408,md,
1474,15409,ro,read only
1475,15410,ro,read only
1476,15411,rrt,respiratory
1477,15412,rn,rn
1478,15413,res,resident/fellow/pa/np
1479,15414,rehab,rehabilitation
1480,15415,res,resident/fellow/pa/np
1481,15416,res,resident/fellow/pa/np
1482,15417,rn,
1483,15418,pct,pct/na
1484,15419,rph,
1485,15420,md,attending
1486,15421,rehab,rehabilitation
1487,15422,sw,social worker
1488,15423,uco,uco
1489,15424,res,resident/fellow/pa/np
1490,15425,rn,
1491,15426,rehab,rehabilitation
1492,15427,res,resident/fellow/pa/np
1493,15428,rn,rn
1494,15429,cm,case manager
1495,15430,uco,uco
1496,15431,rn,rn
1497,15432,rehab,rehabilitation
1498,15433,pct,pct/na
1499,15434,res,resident/fellow/pa/np
1500,15435,res,resident/fellow/pa/np
1501,15436,rehab,rehabilitation
1502,15437,md,attending
1503,15438,rrt,
1504,15439,rrt,
1505,15440,rn,rn
1506,15441,rn,
1507,15442,rn,
1508,15443,rn,rn
1509,15444,md,
1510,15445,md,
1511,15446,ro,read only
1512,15447,rn,rn
1513,15448,snp,
1514,15449,rn,
1515,15450,stu,
1516,15451,rn,
1517,15452,pct,pct/na
1518,15453,ro,read only
1519,15454,md,
1520,15455,rn,
1521,15456,rn,
1522,15457,md,attending
1523,15458,res,resident/fellow/pa/np
1524,15459,pc,pastoral care
1525,15460,md,attending
1526,15461,rehab,rehabilitation
1527,15462,ro,read only
1528,15463,res,resident/fellow/pa/np
1529,15464,cm,case manager
1530,15465,res,resident/fellow/pa/np
1531,15466,rd,dietitian
1532,15467,ro,read only
1533,15468,res,resident/fellow/pa/np
1534,15469,rn,
1535,15470,cm,case manager
1536,15471,res,resident/fellow/pa/np
1537,15472,res,resident/fellow/pa/np
1538,15473,res,resident/fellow/pa/np
1539,15474,md,
1540,15475,md,
1541,15476,rrt,
1542,15477,rn,
1543,15478,ro,read only
1544,15479,mfd,
1545,15480,cowork,
1546,15481,md,read only
1547,15482,ms,
1548,15483,res,resident/fellow/pa/np
1549,15484,rn,read only
1550,15485,res,resident/fellow/pa/np
1551,15486,rtstu,
1552,15487,mds,resident/fellow/pa/np
1553,15488,ro,read only
1554,15489,mds,read only
1555,15490,ro,read only
1556,15491,md,
1557,15492,md,
1558,15493,ro,read only
1559,15494,ro,read only
1560,15495,md,
1561,15496,ro,read only
1562,15497,medstu,
1563,15498,rrt,respiratory
1564,15499,hms ms,resident/fellow/pa/np
1565,15500,md,
1566,15501,mds,read only
1567,15502,md,
1568,15503,md,
1569,15504,rph,pharmacist
1570,15505,md,
1571,15506,md,
1572,15507,mds,resident/fellow/pa/np
1573,15508,md,read only
1574,15509,mds,
1575,15510,ro,read only
1576,15511,md,attending
1577,15512,medstu,resident/fellow/pa/np
1578,15513,ro,read only
1579,15514,md,
1580,15515,ro,read only
1581,15516,ro,read only
1582,15517,ro,read only
1583,15518,md,
1584,15519,ro,read only
1585,15520,md,
1586,15521,rn,
1587,15522,rn,
1588,15523,rd,dietitian
1589,15524,dietin,
1590,15525,rph,
1591,15526,rn,rn
1592,15527,rn,rn
1593,15528,ms,
1594,15529,md,
1595,15530,rn,
1596,15531,ro,read only
1597,15532,ro,read only
1598,15533,mds,
1599,15534,md,
1600,15535,md,
1601,15536,res,resident/fellow/pa/np
1602,15537,co-wkr,
1603,15538,ro,read only
1604,15539,md,read only
1605,15540,rd,dietitian
1606,15541,ro,read only
1607,15542,np,
1608,15543,ua,
1609,15544,rn,rn
1610,15545,md,
1611,15546,ro,read only
1612,15547,ms,
1613,15548,md,
1614,15549,ro,read only
1615,15550,res,resident/fellow/pa/np
1616,15551,rd,dietitian
1617,15552,ro,read only
1618,15553,res,resident/fellow/pa/np
1619,15554,ro,read only
1620,15555,rph,
1621,15556,admin,administrator
1622,15557,md,
1623,15558,md,
1624,15559,ro,read only
1625,15560,rn,
1626,15561,md,read only
1627,15562,ro,read only
1628,15563,md,
1629,15564,rn,rn
1630,15565,ro,read only
1631,15566,msii,
1632,15567,md,
1633,15568,md,
1634,15569,md,
1635,15570,md,
1636,15571,md,attending
1637,15572,md,
1638,15573,md,
1639,15574,md,read only
1640,15575,ro,read only
1641,15576,md,attending
1642,15577,mds,resident/fellow/pa/np
1643,15578,md,
1644,15579,md,read only
1645,15580,md,
1178,15581,ro,read only
1179,15582,sn,pct/na
1180,15583,ro,read only
1181,15584,md,
1182,15585,ro,read only
1183,15586,issc,administrator
1184,15587,md,
1185,15588,md,resident/fellow/pa/np
1186,15589,md,
1187,15590,ro,read only
1188,15591,dml,resident/fellow/pa/np
1189,15592,ro,read only
1190,15593,ro,read only
1191,15594,ro,read only
1192,15595,ro,read only
1193,15596,ro,read only
1194,15597,rrt,
1195,15598,ro,read only
1196,15599,mds,read only
1197,15600,ro,read only
1198,15601,rn,
1199,15602,ro,read only
1200,15603,ro,read only
1201,15604,md,
1202,15605,md,
1203,15606,md,read only
1204,15607,md,
1205,15608,md,
1206,15609,md,
1207,15610,rn,
1208,15611,md,
1209,15612,ro,read only
1210,15613,ro,read only
1211,15614,ro,read only
1212,15615,md,read only
1213,15616,rd int,
1214,15617,ro,read only
1215,15618,res,resident/fellow/pa/np
1216,15619,res,resident/fellow/pa/np
1217,15620,ro,read only
1218,15621,rd,dietitian
1219,15622,res,resident/fellow/pa/np
1220,15623,rn,rn
1221,15624,ro,read only
1223,15626,rn,resident/fellow/pa/np
1224,15627,rn,rn
1225,15628,ro,read only
1226,15629,ro,read only
1227,15630,rn,
1228,15631,medstu,
1229,15632,res,resident/fellow/pa/np
1230,15633,uco,uco
1231,15634,ro,read only
1232,15635,pc,pastoral care
1233,15636,pc,pastoral care
1234,15637,res,resident/fellow/pa/np
1235,15638,md,
1236,15639,ro,read only
1237,15640,md,
1238,15641,rn,
1239,15642,sw,social worker
1240,15643,rd,dietitian
1241,15644,rn,
1242,15645,rn,
1646,15646,rn,
1647,15647,md,
1648,15648,res,resident/fellow/pa/np
1649,15649,res,resident/fellow/pa/np
1650,15650,pt,rehabilitation
1651,15651,mds,resident/fellow/pa/np
1652,15652,rn,read only
1653,15653,rn,rn
1654,15654,rn,rn
1655,15655,ro,read only
1656,15656,rnba,case manager
1657,15657,rn,rn
1658,15658,rnc,
1659,15659,rn,rn
1660,15660,md,
1661,15661,rn,rn
1662,15662,coor,
1663,15663,rn,uco
1664,15664,ro,read only
1665,15665,ro,read only
1666,15666,rn,rn
1667,15667,rn,rn
1668,15668,admin,read only
1669,15669,ro,read only
1670,15670,rn,
1671,15671,rn,
1672,15672,uco/pc,
1673,15673,cowork,pct/na
1674,15674,rn,rn
1675,15675,ro,read only
1676,15676,md,
1677,15677,rtstu,
1678,15678,ro,read only
1679,15679,rn,
1680,15680,rn,rn
1681,15681,md,
1682,15682,mds,
1683,15683,rehab,rehabilitation
1684,15684,cowker,
1685,15685,ro,read only
1686,15686,cowker,
1687,15687,md,
1688,15688,res,resident/fellow/pa/np
1689,15689,res,resident/fellow/pa/np
1690,15690,rn,
1691,15691,rehab,rehabilitation
1692,15692,res,resident/fellow/pa/np
1693,15693,rehab,rehabilitation
1694,15694,rn,rn
1695,15695,rehab,rehabilitation
1696,15696,rn,rn
1697,15697,md,
1698,15698,mds,resident/fellow/pa/np
1699,15699,res,resident/fellow/pa/np
1700,15700,ro,read only
1701,15701,ro,read only
1702,15702,md,resident/fellow/pa/np
1703,15703,rph,
1704,15704,rn,read only
1705,15705,ro,read only
1706,15706,ro,read only
1707,15707,ro,read only
1708,15708,uco,uco
1709,15709,rns,rn
1710,15710,rn,read only
1711,15711,pct,pct/na
1712,15712,rn,
1713,15713,rrt,read only
1714,15714,ro,read only
1715,15715,mds,read only
1716,15716,md,
1717,15717,rn,rn
1718,15718,uco,uco
1719,15719,medst,
1720,15720,ro,read only
1721,15721,rph,
1722,15722,md,read only
1723,15723,srt,
1724,15724,md,
1725,15725,pct,pct/na
1726,15726,st,
1727,15727,res,resident/fellow/pa/np
1728,15728,pct,pct/na
1729,15729,cowker,
1730,15730,res,resident/fellow/pa/np
1731,15731,rehab,rehabilitation
1732,15732,res,resident/fellow/pa/np
1733,15733,md,attending
1735,15735,md,
1736,15736,rph,pharmacist
1737,15737,md,
1738,15738,res,resident/fellow/pa/np
1739,15739,md,attending
1740,15740,res,resident/fellow/pa/np
1741,15741,rn,rn
1742,15742,ro,read only
1743,15743,md,
1744,15744,rt,respiratory
1745,15745,rph,pharmacist
1746,15746,rn,rn
1747,15747,md,
1748,15748,rn,pct/na
1749,15749,ro,read only
1750,15750,mds,resident/fellow/pa/np
1751,15751,md,attending
1752,15752,ro,read only
1753,15753,md,
1754,15754,ro,read only
1755,15755,ro,read only
1756,15756,ro,read only
1757,15757,st,
1758,15758,ro,read only
1759,15759,md,
1760,15760,md,
1761,15761,ro,read only
1762,15762,rn,
1763,15763,ro,read only
1764,15764,rn,
1765,15765,ro,read only
1766,15766,mds,resident/fellow/pa/np
1767,15767,rn,rn
1768,15768,ro,read only
1769,15769,rph,pharmacist
1770,15770,ro,read only
1771,15771,ro,read only
1772,15772,md,read only
1773,15773,res,resident/fellow/pa/np
1774,15774,res,resident/fellow/pa/np
1775,15775,md,
1776,15776,res,resident/fellow/pa/np
1777,15777,res,resident/fellow/pa/np
1778,15778,mds,resident/fellow/pa/np
1779,15779,md,
1780,15780,ro,read only
1781,15781,ro,read only
1782,15782,studen,
1783,15783,srt,
1784,15784,rrt,read only
1785,15785,ro,read only
1786,15786,res,resident/fellow/pa/np
1787,15787,md,
1788,15788,md,
1789,15789,uco,uco
1790,15790,md,attending
1791,15791,res,resident/fellow/pa/np
1792,15792,rehab,rehabilitation
1793,15793,drm,
1794,15794,md,
1795,15795,rn,rn
1796,15796,rrt,
1797,15797,md,
1798,15798,isops,administrator
1799,15799,rn,rn
1800,15800,ro,read only
1801,15801,ro,read only
1802,15802,res,resident/fellow/pa/np
1803,15803,rn,rn
1804,15804,ro,read only
1805,15805,rn,rn
1806,15806,ro,read only
1807,15807,rrt,respiratory
1808,15808,rn,
1809,15809,rn,read only
1810,15810,rn,
1811,15811,ro,read only
1812,15812,rn,
1813,15813,ro,read only
1814,15814,rn,rn
1815,15815,rn,rn
1816,15816,rn,rn
1817,15817,ro,read only
1818,15818,licsw,
1819,15819,rn,read only
1820,15820,ro,read only
1821,15821,rn,
1822,15822,rn,rn
1823,15823,rn,
1824,15824,rn,
1825,15825,md,attending
1826,15826,rehab,rehabilitation
1827,15827,rn,rn
1828,15828,res,resident/fellow/pa/np
1829,15829,pct,uco
1830,15830,rn,rn
1831,15831,uco,
1832,15832,ro,read only
1833,15833,rn,rn
1834,15834,rrt,respiratory
1835,15835,rph,
1836,15836,ro,read only
1837,15837,ro,read only
1838,15838,rn,
1839,15839,ro,read only
1840,15840,ro,read only
1841,15841,rn,
1842,15842,rehab,rehabilitation
1843,15843,rn,rn
1844,15844,ro,read only
1845,15845,md,attending
1846,15846,ro,read only
1847,15847,"md,phd",attending
1848,15848,ro,read only
1849,15849,medstu,resident/fellow/pa/np
1850,15850,md,
1851,15851,ro,read only
1852,15852,md,attending
1853,15853,res,resident/fellow/pa/np
1854,15854,res,resident/fellow/pa/np
1855,15855,pct,pct/na
1856,15856,dht,read only
1857,15857,res,resident/fellow/pa/np
1858,15858,rn,rn
1859,15859,cm,case manager
1860,15860,rehab,rehabilitation
1861,15861,res,resident/fellow/pa/np
1862,15862,res,resident/fellow/pa/np
1863,15863,ro,read only
1864,15864,res,resident/fellow/pa/np
1865,15865,res,resident/fellow/pa/np
1866,15866,pct,pct/na
1867,15867,rehab,rehabilitation
1868,15868,res,resident/fellow/pa/np
1869,15869,ro,read only
1870,15870,res,resident/fellow/pa/np
1871,15871,rph,pharmacist
1872,15872,pc,pastoral care
1873,15873,md,
1874,15874,ro,read only
1875,15875,res,resident/fellow/pa/np
1876,15876,rt,respiratory
1877,15877,pc,pastoral care
1878,15878,rn,rn
1879,15879,rn,rn
1880,15880,rd,dietitian
1881,15881,ro,read only
1882,15882,rn,rn
1883,15883,ro,read only
1884,15884,pct,pct/na
1885,15885,res,resident/fellow/pa/np
1886,15886,ro,read only
1887,15887,ro,read only
1888,15888,ro,read only
1889,15889,res,resident/fellow/pa/np
1890,15890,res,resident/fellow/pa/np
1891,15891,res,resident/fellow/pa/np
1892,15892,res,resident/fellow/pa/np
1893,15893,rph,pharmacist
1894,15894,rph,
1895,15895,ro,read only
1896,15896,res,resident/fellow/pa/np
1897,15897,rn,rn
1898,15898,md,
1899,15899,md,
1900,15900,rn,rn
1901,15901,md,
1902,15902,ro,read only
1903,15903,rrt,
1904,15904,mds,
1905,15905,mds,resident/fellow/pa/np
1906,15906,ro,read only
1907,15907,cowker,pct/na
1908,15908,rrt,
1909,15909,md,
1910,15910,uco,uco
1911,15911,res,resident/fellow/pa/np
1912,15912,ro,read only
1913,15913,res,resident/fellow/pa/np
1914,15914,res,resident/fellow/pa/np
1915,15915,res,resident/fellow/pa/np
1916,15916,rn,
1917,15917,rrt,
1918,15918,rn,read only
1919,15919,rn,rn
1920,15920,ro,read only
1921,15921,uco,read only
1922,15922,rn,rn
1923,15923,mds,
1924,15924,rph,
1925,15925,res,resident/fellow/pa/np
1926,15926,res,resident/fellow/pa/np
1927,15927,ro,read only
1928,15928,rn,rn
1929,15929,rrt,
1930,15930,rn,
1931,15931,rn,
1932,15932,mds,
1933,15933,md,
1934,15934,md,
1935,15935,rn,rn
1936,15936,ro,read only
1937,15937,ro,read only
1938,15938,np,read only
1939,15939,uco,
1940,15940,ro,read only
1941,15941,mds,resident/fellow/pa/np
1942,15942,ro,read only
1943,15943,md,attending
1944,15944,md,
1945,15945,md,
1946,15946,mds,
1947,15947,ro,read only
1948,15948,md,attending
2353,16299,md,
2354,16300,res,resident/fellow/pa/np
2355,16301,md,
2356,16302,rn,rn
2357,16303,stu,
2358,16304,ms,
2359,16305,ro,read only
2360,16306,res,resident/fellow/pa/np
2361,16307,rn,rn
2362,16308,ro,read only
2363,16309,ro,read only
2364,16310,res,resident/fellow/pa/np
2365,16311,rn,rn
2366,16312,md,
2367,16313,res,resident/fellow/pa/np
2368,16314,res,resident/fellow/pa/np
2369,16315,md,attending
2370,16316,rs,read only
2371,16317,res,resident/fellow/pa/np
2372,16318,rd,dietitian
2373,16319,sw,social worker
2374,16320,res,resident/fellow/pa/np
2375,16321,md,
2376,16322,mds,
2377,16323,mds,read only
2378,16324,ro,read only
2379,16325,ro,read only
2380,16326,rn,rn
2381,16327,rn,rn
2382,16328,ro,read only
2383,16329,res,resident/fellow/pa/np
2384,16330,res,resident/fellow/pa/np
2385,16331,ms,dietitian
2386,16332,res,resident/fellow/pa/np
2387,16333,rn,rn
2388,16334,ro,read only
2389,16335,rn,rn
2390,16336,licsw,
2391,16337,res,resident/fellow/pa/np
2392,16338,md,
2393,16339,rn,rn
2394,16340,pct,pct/na
2395,16341,sw,social worker
2396,16342,res,resident/fellow/pa/np
2397,16343,res,resident/fellow/pa/np
2398,16344,res,resident/fellow/pa/np
2399,16345,md,
2400,16346,res,resident/fellow/pa/np
2401,16347,res,resident/fellow/pa/np
2402,16348,md,attending
2403,16349,res,resident/fellow/pa/np
2404,16350,res,resident/fellow/pa/np
2405,16351,rt,respiratory
2406,16352,md,attending
2407,16353,ms,resident/fellow/pa/np
2408,16354,res,resident/fellow/pa/np
2409,16355,mds,
2410,16356,rrt,respiratory
2411,16357,md,
2412,16358,res,resident/fellow/pa/np
2413,16359,res,resident/fellow/pa/np
2414,16360,res,resident/fellow/pa/np
2415,16361,res,resident/fellow/pa/np
2416,16362,res,resident/fellow/pa/np
2417,16363,ro,read only
2418,16364,md,
2419,16365,admin,administrator
2420,16366,md,attending
2421,16367,rn,
2422,16368,res,resident/fellow/pa/np
2423,16369,res,resident/fellow/pa/np
2424,16370,ro,read only
2425,16371,sw,social worker
2426,16372,pc,pastoral care
2427,16373,res,resident/fellow/pa/np
2428,16374,md,attending
2429,16375,res,resident/fellow/pa/np
2430,16376,rph,read only
2431,16377,res,resident/fellow/pa/np
2432,16378,uco,
2433,16379,ro,read only
2434,16380,ro,read only
2435,16381,ro,read only
2436,16382,res,resident/fellow/pa/np
2437,16383,md,attending
2438,16384,mds,read only
2439,16385,md,
2440,16386,pct,pct/na
2441,16387,rd,dietitian
2442,16388,di,
2443,16389,md,
2444,16390,md,read only
2445,16391,md,
2446,16392,ro,read only
2447,16393,md,
2448,16394,md,
2449,16395,rn,
2450,16396,md,resident/fellow/pa/np
2451,16397,rd,dietitian
2452,16398,res,resident/fellow/pa/np
2453,16399,licsw,social worker
2454,16400,res,resident/fellow/pa/np
2455,16401,res,resident/fellow/pa/np
2456,16402,pc,pastoral care
2457,16403,st,
2458,16404,res,resident/fellow/pa/np
2459,16405,ro,read only
2460,16406,res,resident/fellow/pa/np
2461,16407,res,resident/fellow/pa/np
2462,16408,res,resident/fellow/pa/np
2463,16409,res,resident/fellow/pa/np
2464,16410,ro,read only
2465,16411,cm,case manager
2466,16412,rn,rn
2467,16413,ro,read only
2468,16414,ro,read only
2469,16415,md,attending
2470,16416,ro,read only
2471,16417,rn,rn
2472,16418,pct,pct/na
2473,16419,rd,dietitian
2474,16420,res,resident/fellow/pa/np
2475,16421,res,resident/fellow/pa/np
2476,16422,ro,read only
2477,16423,rph,pharmacist
2478,16424,res,resident/fellow/pa/np
2479,16425,co-wkr,
2480,16426,rn,
2481,16427,rn,
2482,16428,ua,
2483,16429,ro,read only
2484,16430,rtstu,respiratory
2485,16431,ro,read only
2486,16432,ro,read only
2487,16433,rn,
2488,16434,csmngm,
2489,16435,rn,
2490,16436,rn,rn
2491,16437,ro,read only
2492,16438,mds,resident/fellow/pa/np
2493,16439,ro,read only
2494,16440,res,resident/fellow/pa/np
2495,16441,ro,read only
2496,16442,res,resident/fellow/pa/np
2497,16443,res,resident/fellow/pa/np
2498,16444,ro,read only
